Артикул;ID KIT;Найден у поставщика;Москва;Владивосток;Фото;Характеристики
11452075;301457;да;1;3;1;3
00056457;301456;да;699;0;1;12
11452077;301455;да;1;2;1;3
00196329;301454;да;0;3;1;24
11452078;301453;да;0;1;1;3
00195678;301452;да;0;134;1;19
11452120;301451;нет;0;0;1;0
00193182;301450;да;6;3;1;32
11452124;301449;да;2;0;1;4
00192613;301448;да;1;0;1;15
11452131;301447;да;0;1;1;3
00192612;301446;да;6;5;1;15
11452180;301445;да;0;1;1;3
11452196;301444;да;1;1;1;3
00190655;301443;нет;0;0;1;0
11452198;301442;да;4;1;1;3
00190653;301441;да;1;0;1;13
11452199;301440;нет;0;0;1;0
00196854;301439;да;5;0;1;8
11452203;301438;да;0;4;1;3
00196851;301437;нет;0;0;1;0
11452212;301436;да;2;0;1;3
11452255;301435;да;0;2;1;3
11452274;301434;да;0;2;1;3
11452276;301433;да;0;1;1;3
11608434;301432;да;0;1;1;4
11452285;301431;да;2;4;1;5
11608385;301430;да;1;1;1;4
11452286;301429;да;2;4;1;3
11608373;301428;да;2;3;1;4
11452288;301427;да;1;6;1;3
11608351;301426;да;2;0;1;4
11452289;301425;да;0;2;1;3
11608339;301424;да;1;3;1;4
00185606;301423;да;1;1;1;3
00186072;301422;да;0;2;1;5
11607984;301421;да;2;2;1;4
00188047;301420;да;0;1;1;3
11607928;301419;да;1;1;1;4
00188048;301418;да;0;1;1;3
11607921;301417;да;1;2;1;4
00188091;301416;да;1;0;1;4
11607912;301415;да;1;2;1;4
00188089;301414;да;1;0;1;3
11607877;301413;да;1;0;1;4
00188104;301412;да;1;1;1;3
11607856;301411;да;1;1;1;4
00188105;301410;да;1;1;1;3
11607751;301409;да;0;2;1;4
00188194;301408;нет;0;0;1;0
11607708;301407;да;0;1;1;4
00188195;301406;да;0;1;1;3
11607614;301405;да;1;1;1;4
00188224;301404;да;0;1;1;3
11607586;301403;да;1;1;1;4
00188315;301402;нет;0;0;1;0
11596055;301401;да;4;1;1;6
00188317;301400;нет;0;0;1;0
11595847;301399;нет;0;0;1;0
11595203;301398;нет;0;0;1;0
00188343;301397;да;1;2;1;3
00188318;301396;да;1;4;1;3
00188576;301395;да;1;1;1;3
11450039;301394;да;2;5;1;3
00188577;301393;да;0;1;1;3
11450021;301392;нет;0;0;1;0
11382875;301391;да;0;1;0;0
00188642;301390;да;2;1;1;3
11299495;301389;да;0;7;1;4
00188645;301388;да;0;1;1;4
00048494;301387;да;0;1;1;4
00188747;301386;да;0;6;1;3
00188748;301385;да;0;4;1;3
11608315;301384;нет;0;0;1;0
00189458;301383;нет;0;0;1;0
11608137;301382;нет;0;0;1;0
11607986;301381;да;0;1;1;5
00191251;301380;да;0;1;1;3
11607938;301379;да;0;3;1;5
00191252;301378;да;0;2;1;3
11607782;301377;да;1;1;1;6
00191258;301376;да;0;2;1;3
11607781;301375;да;4;4;1;5
00191852;301374;да;3;7;1;4
11607774;301373;да;6;3;1;6
11607619;301372;да;1;2;1;5
00192253;301371;да;0;6;1;3
11607605;301370;да;2;1;1;6
11607575;301369;да;0;1;1;5
00192311;301368;да;0;1;1;5
11607543;301367;да;1;3;1;4
00192316;301366;нет;0;0;1;0
11597952;301365;нет;0;0;1;0
11595707;301364;да;2;2;1;5
11559283;301363;нет;0;0;0;0
11560778;301362;да;2;6;1;3
11450046;301361;да;0;1;1;3
11399194;301360;да;4;3;1;6
11562314;301359;нет;0;0;1;0
11291685;301358;да;0;6;1;6
00194945;301357;да;1;3;1;3
11183350;301356;нет;0;0;1;0
00195182;301355;да;0;4;1;2
11152240;301354;да;1;0;1;6
11595310;301353;да;4;2;1;7
00157194;301352;да;11;7;1;9
11595312;301351;да;1;2;1;6
00044348;301350;да;0;1;1;12
11595373;301349;да;2;5;1;6
11595376;301348;да;1;0;1;6
00146217;301347;да;17;21;1;11
11595447;301346;да;1;0;1;6
00097828;301345;да;0;2;1;3
00199319;301344;нет;0;0;1;0
11595450;301343;да;6;3;1;7
11595524;301342;нет;0;0;1;0
00196894;301341;да;1;4;1;10
11595541;301340;да;15;7;1;6
00193769;301339;да;18;6;1;10
11595542;301338;да;1;1;1;6
00192042;301337;да;2;0;1;13
11595543;301336;да;2;0;1;6
00189218;301335;да;4;14;1;13
11595544;301334;да;0;2;1;6
00182831;301333;да;71;35;1;11
11595604;301332;нет;0;0;1;0
00179958;301331;да;5;0;1;9
11595605;301330;да;0;1;1;6
00179957;301329;да;5;0;1;9
11595606;301328;да;3;0;1;6
00179956;301327;да;10;5;1;7
11595607;301326;да;0;1;1;6
00120306;301325;да;0;5;1;10
11595703;301324;да;1;3;1;6
00056462;301323;да;45;0;1;14
11595721;301322;да;1;2;1;6
00056455;301321;да;4;8;1;14
11595722;301320;да;0;1;1;6
11595754;301319;нет;0;0;1;0
11595755;301317;да;2;3;1;6
11597858;301315;да;0;2;1;6
11597870;301313;да;4;3;1;6
00195835;301312;да;1;0;1;3
00199833;301311;да;0;4;1;9
00196259;301310;да;0;2;1;2
00199832;301309;нет;0;0;1;0
11607552;301308;да;0;1;1;7
11607641;301306;да;0;1;1;9
11607735;301304;да;1;1;1;7
00198506;301303;нет;0;0;1;0
11608146;301302;да;0;3;1;6
00198504;301301;нет;0;0;1;0
11608149;301300;да;6;4;1;6
00198502;301299;да;13;4;1;13
11608177;301298;да;0;1;1;9
00198501;301297;нет;0;0;1;0
11608191;301296;нет;0;0;1;0
00198497;301295;да;0;5;1;13
11608231;301294;да;0;1;1;6
00198490;301293;нет;0;0;1;0
00183174;301292;нет;0;0;1;0
00183173;301291;да;15;11;1;18
00179951;301290;да;11;0;1;19
00177121;301289;да;0;8;1;17
11608405;301288;да;0;1;1;6
11608444;301287;да;4;2;1;7
00197521;301286;нет;0;0;1;0
00199249;301285;да;0;1;1;1
00199416;301284;нет;0;0;1;0
00174606;301283;да;23;13;1;19
00201337;301282;да;0;2;1;2
00174603;301281;нет;0;0;1;0
00201338;301280;нет;0;0;1;0
00201339;301279;да;0;3;1;2
00174589;301278;да;10;1;1;18
00201340;301277;да;0;1;1;2
11176233;301276;да;0;1;1;4
00174585;301275;да;17;10;1;18
11336848;301274;да;0;2;1;5
00174584;301273;да;8;0;1;18
00174580;301272;да;29;8;1;18
00174578;301271;нет;0;0;1;0
00176764;301270;да;0;8;1;5
00174575;301269;нет;0;0;1;0
11364749;301268;да;3;4;1;6
00174563;301267;да;15;10;1;18
11375049;301266;да;1;1;1;5
00174562;301265;да;19;7;1;18
00174561;301264;да;22;11;1;18
11375791;301263;да;1;1;1;5
00174560;301262;да;10;8;1;18
11375793;301261;да;5;5;1;5
00173520;301260;нет;0;0;1;0
11375794;301259;да;1;2;1;5
00173514;301258;нет;0;0;1;0
11375795;301257;да;2;4;1;5
11208005;301256;да;0;1;1;16
11375796;301255;да;2;8;1;5
11375797;301253;да;1;1;1;5
11375799;301251;да;2;6;1;5
00188654;301250;да;9;7;1;23
11375800;301249;да;1;1;1;4
00183616;301248;да;3;0;1;20
11375801;301247;да;3;3;1;5
00183567;301246;да;1;0;1;19
00179544;301245;да;3;6;1;5
00183566;301244;да;3;3;1;22
11399012;301243;да;1;0;1;6
00183563;301242;да;1;1;1;22
00183561;301241;да;1;2;1;22
00182333;301240;да;4;6;1;24
00181265;301239;нет;0;0;1;0
00182332;301238;да;1;1;1;25
00181272;301237;да;0;2;1;4
00182331;301236;да;2;4;1;17
00181273;301235;да;0;1;1;4
00182329;301234;да;1;1;1;19
00184476;301233;нет;0;0;1;0
00182327;301232;да;3;0;1;16
11542423;301231;да;2;1;1;4
00191506;301229;да;2;2;1;4
00192397;301226;да;0;1;1;3
00182318;301223;да;1;0;1;26
00193451;301222;да;0;1;1;5
00182317;301221;да;1;1;1;17
00198472;301220;да;2;1;1;4
00167144;301216;да;12;16;1;19
11085131;301215;да;0;2;1;4
00162042;301213;да;1;0;1;16
00162041;301212;да;3;2;1;19
00157097;301211;да;16;7;1;9
00162039;301210;да;9;7;1;17
00157152;301209;да;4;2;1;7
00162035;301208;да;2;1;1;18
00155087;301207;да;9;4;1;20
00159246;301206;да;9;5;1;6
00155086;301205;да;36;46;1;21
00155083;301204;да;18;12;1;20
00159249;301203;да;4;5;1;6
00155082;301202;да;12;5;1;19
00155076;301201;да;1;2;1;22
11595800;301200;да;3;3;1;6
11272558;301199;да;0;1;1;2
11542422;301198;да;4;2;1;4
11450083;301197;да;1;0;1;3
00188644;301196;да;0;4;1;4
11452083;301195;да;0;1;1;4
11035316;301194;нет;0;0;1;0
11452122;301193;нет;0;0;1;0
11542420;301192;да;1;7;1;9
11452186;301191;да;0;1;1;3
11542419;301190;нет;0;0;1;0
11452283;301189;да;0;1;1;3
11542418;301188;да;4;3;1;9
11452284;301187;нет;0;0;1;0
00190342;301186;нет;0;0;1;0
00188124;301185;да;0;1;1;3
00189911;301184;нет;0;0;1;0
00189907;301183;нет;0;0;1;0
00189905;301182;да;1;3;1;18
00189903;301181;да;13;0;1;17
11452086;301180;да;0;1;1;6
11452084;301179;нет;0;0;1;0
00181942;301178;да;1;0;1;16
00181940;301177;да;3;2;1;17
00191244;301176;да;0;1;1;4
00045296;301175;да;12;4;1;9
11560568;301174;да;0;1;1;3
11560786;301173;да;0;40;1;3
00011822;301172;да;0;6;1;6
00012100;301171;да;0;1;1;5
00033619;301170;да;1;3;1;7
00053146;301169;да;0;1;1;7
00073883;301168;да;1;0;1;7
11054799;301167;да;1;12;1;4
11061997;301166;да;0;1;1;5
11070385;301165;да;0;1;1;5
11084882;301164;да;0;1;1;5
11085845;301163;да;0;1;1;7
11129197;301162;да;0;1;1;5
00165541;301161;да;4;2;1;9
11242266;301160;нет;0;0;1;0
11411781;301159;да;1;1;1;4
11411782;301158;да;1;1;1;4
11450079;301157;нет;0;0;1;0
11452063;301156;да;0;1;1;3
00188113;301155;да;1;0;1;3
00188122;301154;да;1;1;1;3
00188189;301153;да;1;0;1;3
00188266;301152;да;1;1;1;1
00188778;301151;да;1;1;1;3
00188779;301150;да;1;1;1;3
00190579;301149;нет;0;0;1;0
11561714;301148;да;0;3;1;2
11561772;301147;да;0;1;1;3
00198714;301146;да;0;2;1;4
00199420;301145;да;0;4;1;3
00199421;301144;да;0;1;1;3
00199422;301143;нет;0;0;1;0
00199423;301142;да;0;1;1;3
00201993;301141;да;0;2;1;5
00201994;301140;да;0;3;1;5
00004688;301139;да;0;1;1;6
00005669;301138;нет;0;0;1;0
00006627;301137;да;2;3;1;6
00007554;301136;да;0;1;1;6
00007947;301135;да;0;1;1;7
00011009;301134;да;0;1;1;5
00011145;301133;да;1;0;1;9
00011146;301132;да;2;2;1;9
00011354;301131;да;1;0;1;10
00011355;301130;да;4;0;1;9
00011356;301129;да;3;0;1;10
00011360;301128;да;0;1;1;10
00011362;301127;да;1;1;1;9
00011363;301126;да;1;3;1;10
00012110;301125;да;0;3;1;6
00016761;301124;да;0;4;1;5
00016762;301123;да;0;1;1;5
40707;301122;нет;0;0;1;0
40873;301121;нет;0;0;1;0
00067907;301120;да;2;2;1;10
00025684;301119;да;1;3;1;5
00025982;301118;да;1;1;1;6
00086353;301117;да;0;3;1;5
00089611;301116;да;0;2;1;5
00097947;301115;да;4;0;1;6
11014301;301114;да;4;7;1;9
11014302;301113;да;2;2;1;10
11014304;301112;да;2;5;1;9
11021908;301111;да;2;3;1;6
11039744;301110;да;0;4;1;10
11060340;301109;да;0;1;1;4
11074183;301108;да;0;1;1;5
00146168;301107;да;3;2;1;7
11112726;301106;да;3;5;1;5
00159114;301105;да;1;0;1;7
00159115;301104;да;1;6;1;7
11234865;301103;да;0;1;1;5
11250931;301102;да;1;3;1;5
11250932;301101;да;1;1;1;5
11250934;301100;да;1;2;1;5
11378924;301099;да;3;5;1;5
11402254;301098;да;3;5;1;5
11402256;301097;да;2;3;1;5
11450080;301096;да;0;2;1;4
11450087;301095;да;3;2;1;4
11450139;301094;да;0;1;1;4
11452069;301093;нет;0;0;1;0
00188107;301092;да;0;1;1;3
00188643;301091;да;1;1;1;3
00191248;301090;да;1;0;1;2
00191257;301089;да;1;2;1;4
00192257;301088;да;0;2;1;2
11559227;301087;да;1;1;1;4
00192868;301086;нет;0;0;1;0
00194989;301085;да;2;4;1;3
11595104;301084;да;1;3;1;6
11596035;301083;да;0;1;1;6
11597877;301082;да;2;4;1;6
11597931;301081;да;0;1;1;5
11607801;301080;да;1;0;1;5
11607802;301079;да;1;3;1;5
11607803;301078;да;3;3;1;5
11607804;301077;да;3;4;1;5
11607933;301076;да;5;9;1;4
11607935;301075;да;0;3;1;5
00202255;301074;да;0;1;1;3
00144980;301073;да;0;1;1;7
00146169;301072;да;15;0;1;8
00146170;301071;да;1;0;1;8
00146172;301070;да;2;4;1;8
00146173;301069;да;0;1;1;8
00146201;301068;да;12;12;1;8
00146205;301067;да;1;2;1;8
00146206;301066;да;0;2;1;10
00153896;301065;да;9;20;1;7
00156595;301064;да;7;3;1;8
00156720;301063;да;0;1;1;7
00156721;301062;нет;0;0;1;0
00156722;301061;да;8;3;1;7
00156723;301060;да;2;1;1;7
00157136;301059;нет;0;0;1;0
00157197;301058;да;6;9;1;8
00157200;301057;да;2;1;1;8
00157203;301056;нет;0;0;1;0
00157204;301055;нет;0;0;1;0
00157205;301054;да;11;4;1;10
00157208;301053;да;5;6;1;9
00157221;301052;да;6;20;1;6
00159139;301051;нет;0;0;1;0
00159140;301050;да;1;2;1;8
00159163;301049;да;0;2;1;6
00159166;301048;нет;0;0;1;0
00159167;301047;да;11;9;1;10
00159169;301046;да;5;14;1;10
00159170;301045;да;9;8;1;10
00159176;301044;да;0;5;1;9
00159177;301043;да;0;2;1;8
00159178;301042;да;0;2;1;8
00159184;301041;да;0;1;1;9
00159185;301040;да;0;1;1;8
00159188;301039;да;3;1;1;8
00159190;301038;нет;0;0;1;0
00159257;301037;да;0;3;1;6
00159259;301036;да;10;12;1;8
00159261;301035;да;11;8;1;7
00159267;301034;нет;0;0;1;0
00159500;301033;да;3;7;1;7
00159513;301032;да;7;13;1;7
00159524;301031;да;3;5;1;5
00159526;301030;да;33;16;1;5
00159659;301029;да;1;2;1;6
00159666;301028;да;0;1;1;5
00159692;301027;да;8;4;1;5
00159701;301026;да;3;1;1;5
00159702;301025;да;4;5;1;5
00159705;301024;нет;0;0;1;0
00162079;301023;нет;0;0;1;0
00162080;301022;да;6;4;1;9
00162081;301021;нет;0;0;1;0
00165501;301020;да;2;1;1;6
00165549;301019;да;2;8;1;7
00165552;301018;нет;0;0;1;0
00165553;301017;да;3;1;1;6
00165557;301016;да;2;2;1;7
00165558;301015;нет;0;0;1;0
00165561;301014;нет;0;0;1;0
00165563;301013;да;0;2;1;7
00165564;301012;нет;0;0;1;0
00165565;301011;да;8;10;1;7
00165567;301010;да;6;8;1;7
00165568;301009;да;3;7;1;7
00165569;301008;нет;0;0;1;0
00165570;301007;да;17;8;1;7
00165571;301006;да;3;9;1;7
00165572;301005;да;0;10;1;7
00165574;301004;да;2;3;1;5
00165578;301003;нет;0;0;1;0
00165580;301002;да;1;0;1;9
00165585;301001;нет;0;0;1;0
00165589;301000;да;0;1;1;7
00165593;300999;да;3;16;1;8
11287523;300998;да;6;6;1;5
11350415;300997;да;1;1;1;6
00177767;300996;да;1;1;1;6
11380224;300995;да;0;2;1;5
00179864;300994;да;1;0;1;6
11409842;300993;да;1;1;1;4
00193237;300992;да;3;0;1;3
11595029;300991;да;1;2;1;6
11595030;300990;да;5;10;1;6
11595031;300989;нет;0;0;1;0
11595032;300988;да;1;2;1;6
11595106;300987;да;0;1;1;6
11595109;300986;да;0;1;1;6
11595137;300985;нет;0;0;1;0
11595234;300984;да;9;4;1;6
11595263;300983;да;0;1;1;6
11595283;300982;да;1;2;1;6
11595325;300981;да;1;1;1;6
11595345;300980;да;1;3;1;9
11595346;300979;да;2;3;1;6
11595350;300978;да;1;6;1;6
11595449;300977;да;1;2;1;6
11595458;300976;нет;0;0;1;0
11595459;300975;нет;0;0;1;0
11595462;300974;да;2;3;1;6
11595467;300973;нет;0;0;1;0
11595516;300972;нет;0;0;1;0
11595545;300971;да;9;14;1;6
11595546;300970;нет;0;0;1;0
11595589;300969;да;0;1;1;6
11595609;300968;да;2;0;1;6
11595629;300967;да;1;2;1;6
11595657;300966;да;1;1;1;6
11595658;300965;нет;0;0;1;0
11595669;300964;да;0;1;1;6
11595675;300963;нет;0;0;1;0
11595680;300962;нет;0;0;1;0
11595681;300961;да;0;1;1;6
11595689;300960;да;0;1;1;6
11595691;300959;да;1;0;1;6
11595704;300958;да;2;2;1;6
11595723;300957;да;0;1;1;6
11595769;300956;да;0;1;1;6
11595770;300955;да;1;0;1;6
11595779;300954;да;4;7;1;6
11595781;300953;нет;0;0;1;0
11595862;300952;да;7;7;1;6
11597953;300951;да;1;0;1;6
11607662;300950;да;1;2;1;4
11607667;300949;да;1;2;1;4
11607717;300948;да;1;3;1;5
11607763;300947;да;1;2;1;4
11607770;300946;да;0;1;1;5
11607772;300945;да;5;3;1;4
11607778;300944;да;0;1;1;4
11607779;300943;да;2;1;1;5
11607780;300942;да;4;6;1;4
11607785;300941;да;0;1;1;5
11607786;300940;да;0;1;1;4
11607787;300939;да;0;1;1;4
11607788;300938;да;1;0;1;5
11607790;300937;да;1;1;1;5
11607793;300936;да;1;0;1;4
11607796;300935;нет;0;0;1;0
11607798;300934;да;8;7;1;5
11607805;300933;да;1;1;1;4
11607942;300932;да;1;3;1;5
11608145;300931;нет;0;0;1;0
11608365;300930;да;0;1;1;4
11608377;300929;да;0;1;1;4
00197539;300928;да;4;8;1;6
00197540;300927;нет;0;0;1;0
00197545;300926;да;1;1;1;5
00008498;300925;да;0;2;1;8
00008844;300924;да;5;9;1;6
00030750;300923;да;0;1;1;6
00037997;300922;да;0;1;1;7
00044500;300921;да;1;0;1;5
00044501;300920;нет;0;0;1;0
00052144;300919;нет;0;0;1;0
00078762;300918;да;1;21;1;8
11053726;300917;нет;0;0;1;0
11055035;300916;да;0;1;1;2
11056561;300915;да;0;1;1;4
11060769;300914;да;0;1;1;5
11075614;300913;да;0;1;1;4
11115820;300912;да;0;2;1;5
11119617;300911;да;0;1;1;2
11122534;300910;да;0;1;1;5
11127042;300909;да;0;1;1;5
00159490;300908;да;2;2;1;7
00159492;300907;нет;0;0;1;0
00160544;300906;да;1;1;1;5
00164187;300905;да;1;2;1;10
11239057;300904;да;0;1;1;4
00169365;300903;да;0;1;1;5
00171050;300902;да;0;1;1;5
11350995;300901;да;2;2;1;5
11357940;300900;да;0;1;1;1
11410329;300899;да;1;3;1;5
00183677;300898;да;1;1;1;5
11452046;300897;да;0;1;1;3
11452213;300896;да;0;1;1;3
11452243;300895;да;1;2;1;4
11452244;300894;да;3;4;1;3
11452259;300893;да;1;2;1;3
00188711;300892;да;1;3;1;3
00191249;300891;да;1;1;1;4
11559661;300890;да;0;1;1;3
11568413;300889;да;0;1;1;4
00193120;300888;да;0;1;1;1
11595179;300887;да;1;0;1;6
11595394;300886;да;0;5;1;6
11595579;300885;да;1;3;1;6
11595830;300884;да;2;2;1;6
11595834;300883;нет;0;0;1;0
11607695;300882;да;2;6;1;7
11607808;300881;да;0;1;1;6
11607992;300880;да;4;13;1;6
11608024;300879;да;0;1;1;4
11608249;300878;да;0;1;1;4
11608367;300877;да;1;1;1;4
00201354;300876;да;0;1;1;2
00004961;300875;нет;0;0;1;0
00007352;300874;да;0;5;1;5
00010443;300873;да;0;3;1;6
00012237;300872;да;0;1;1;5
00016785;300871;да;0;1;1;6
00017331;300870;да;0;2;1;5
30824;300869;да;4;10;1;5
00031097;300868;да;0;1;1;6
00021864;300867;да;0;1;1;4
11026069;300866;да;0;1;1;6
00146026;300865;да;20;35;1;8
11117999;300864;да;0;2;1;5
00156445;300863;да;2;3;1;9
00157153;300862;да;9;6;1;7
00159311;300861;да;4;2;1;7
11232584;300860;нет;0;0;1;0
11316346;300859;да;0;1;1;2
11316570;300858;нет;0;0;1;0
11343682;300857;да;0;1;1;5
00179299;300856;да;0;6;1;4
00179833;300855;да;3;3;1;6
00179836;300854;да;5;7;1;6
11452041;300853;да;0;1;1;3
11452072;300852;да;2;1;1;3
11452085;300851;да;2;2;1;3
11452139;300850;да;15;3;1;4
11452278;300849;да;3;1;1;3
00188185;300848;да;0;4;1;3
11559088;300847;да;0;1;1;2
11559188;300846;да;0;1;1;2
11560579;300845;нет;0;0;1;0
11561041;300844;да;0;1;1;2
11561822;300843;нет;0;0;0;0
11561838;300842;да;0;4;1;3
11562232;300841;да;0;2;1;3
11597836;300840;да;0;1;1;20
00198993;300839;да;5;11;1;5
00002898;300838;да;2;2;1;7
00008783;300837;да;6;10;1;5
00011741;300836;да;3;4;1;5
00011742;300835;да;2;4;1;5
00011744;300834;да;1;2;1;5
00011746;300833;да;1;2;1;5
00011747;300832;да;4;9;1;5
00011886;300831;да;0;4;1;7
28180;300830;да;1;2;1;6
28219;300829;да;0;4;0;4
00019436;300828;да;0;5;0;5
00037098;300827;да;2;4;1;5
00037099;300826;да;3;6;1;5
00037100;300825;да;2;3;1;5
00037102;300824;нет;0;0;1;0
00037103;300823;да;1;1;1;5
00037286;300822;да;0;1;1;4
00037288;300821;да;0;1;1;5
00037290;300820;да;3;5;1;5
00037291;300819;да;2;5;1;5
00037292;300818;да;1;3;1;5
00037296;300817;нет;0;0;1;0
00037298;300816;да;0;1;1;5
00037302;300815;да;0;1;1;4
00037308;300814;да;1;2;1;5
00037309;300813;да;1;3;1;5
00040116;300812;да;0;2;1;5
00042252;300811;да;0;1;1;4
00049182;300810;да;2;4;1;5
00051358;300809;да;0;3;1;5
00051359;300808;да;0;5;1;5
00051360;300807;да;0;2;1;5
00051361;300806;да;2;7;1;5
00051362;300805;да;1;3;1;5
00052895;300804;да;11;63;1;6
00053363;300803;да;1;3;1;5
00053365;300802;да;9;18;1;5
00053366;300801;да;2;3;1;6
00053367;300800;да;1;4;1;5
00053368;300799;да;2;1;1;6
00053853;300798;да;3;5;1;5
00053854;300797;да;0;1;1;5
00053855;300796;да;5;3;1;5
00053856;300795;да;2;4;1;5
00053857;300794;да;3;5;1;5
00053858;300793;да;1;1;1;5
00053859;300792;да;2;1;1;5
00053860;300791;да;4;7;1;5
00055030;300790;да;4;7;1;5
00055714;300789;да;0;5;1;5
